tweet_text,user_id,hashtags,time,url
"Also, not to mention that talking about my purchasing habits on this issue distracts from other industries, like climate change as well as Elon musk. That’s why we can’t be individualistic or issue-specific about these specific habits I have. We need the state to make me change",1637965090174521344,,2023-03-20 23:51:24 +0000 +0000,https://twitter.com/JacquesHoerrida/status/1637965090174521344
"@billmckibben @nytimes That goes against all science and climate https://t.co/g1PHGPvxVD definition, the climate always changes",1637965082381660160,,2023-03-20 23:51:22 +0000 +0000,https://twitter.com/android21539794/status/1637965082381660160
@pckrs1 The only people whining about climate change don't have winter.,1637965071996575744,,2023-03-20 23:51:19 +0000 +0000,https://twitter.com/DissocialSpace/status/1637965071996575744
"@dubsndoo Climate deniers like you are the proof.  You won't change your behaviour or attitudes, so even with carbon tax &amp; other changes, you just keep burning.  When you change, change will accelerate. #GHG #cdnpoli",1637965071904309248,"GHG,cdnpoli",2023-03-20 23:51:19 +0000 +0000,https://twitter.com/JessicaVdV/status/1637965071904309248
"'It can be done. It must be done': IPCC delivers definitive report on climate change, and where to now https://t.co/uAWTlkbqxJ via @ConversationEDU we’re like a swarm of ants on this planet that consumes everything in its path until there is nothing left …#ClimateEmergency",1637965065356967936,ClimateEmergency,2023-03-20 23:51:18 +0000 +0000,https://twitter.com/FrancesWilmore/status/1637965065356967936
"@MikeHudema Fake, climate change is a hoax",1637965029114015744,,2023-03-20 23:51:09 +0000 +0000,https://twitter.com/MrBig01160251/status/1637965029114015744
@MikeHudema Please educate yourself on the history of climate change.,1637965015222218755,,2023-03-20 23:51:06 +0000 +0000,https://twitter.com/precisepne/status/1637965015222218755
"@Syboid @DrLoupis Nope.  I'm a realist.  The problem is mismanagement of human and natural resources.

It never was about overpopulation.
Overpopulation is as real as climate change.  

ZERO science in both.

100% political bluster in both.

Pax",1637965008804904960,,2023-03-20 23:51:04 +0000 +0000,https://twitter.com/zookumar/status/1637965008804904960
"World is on brink of catastrophic warming, U.N. climate-change report says - The Washington Post https://t.co/izjXHeCtFO",1637965005625913344,,2023-03-20 23:51:03 +0000 +0000,https://twitter.com/0Geezus1/status/1637965005625913344
"Climate change deniers ’emboldened’ if Ulez expansion fails, says Khan https://t.co/9BL3gPoLzw",1637964981386846209,,2023-03-20 23:50:58 +0000 +0000,https://twitter.com/indy_climate/status/1637964981386846209
Just keep moving the 5 year end of the world deadline!  That way you can keep laundering money to their climate change causes!  #climatescam #greenflation,1637964972612554759,"climatescam,greenflation",2023-03-20 23:50:56 +0000 +0000,https://twitter.com/libsofgov/status/1637964972612554759
"@RebelNewsOnline Soo if this climate change bullshit was real instead of them spending billions of dollars on obviously nothing put that towards free solar panels for the population, yeah because its not a threat its a scam  to make the wealthy wealthier. Go on with this bullshit.",1637964954534854662,,2023-03-20 23:50:51 +0000 +0000,https://twitter.com/moronicnumb1/status/1637964954534854662
"The climate change ""experts"" are acting with the same malicious intent to reorganize society against your will as the covid ""experts"" were.",1637964906707165185,,2023-03-20 23:50:40 +0000 +0000,https://twitter.com/DeTocqueville14/status/1637964906707165185
@tallrite @punky_zoolander I'm with you. Part of this approach is to see the propaganda for what it is. Especially propaganda that convinces people to think they are bad or participating in bad things. Manipulation of the climate change narrative is one of these propaganda exercises.,1637964886641885184,,2023-03-20 23:50:35 +0000 +0000,https://twitter.com/gypsyranger/status/1637964886641885184
Then there's this. So many aspects of climate change that need awareness and action. The media and government are failing us.,1637964878987108354,,2023-03-20 23:50:33 +0000 +0000,https://twitter.com/Jmack3065/status/1637964878987108354
"@curryja You call the last 5 years of unprecedented, climate change driven, weather disasters ""calm"". It must be nice to live somewhere that these impacts don't affect you at all.",1637964847840382978,,2023-03-20 23:50:26 +0000 +0000,https://twitter.com/Damo__73_/status/1637964847840382978
"Nothing about the Climate report, strange, as in the grand scheme of things this is the only news, in comparison with the implications of climate change every other piece of news is trivia. #Newsnight",1637964838482726913,Newsnight,2023-03-20 23:50:24 +0000 +0000,https://twitter.com/john_alot/status/1637964838482726913
"IPCC: developing countries alone will need $127 billion/year by 2030 &amp; $295 billion/year by 2050 to adapt to climate change. But funds for adaptation reached just $23 billion to $46B from 2017-2018, accounting for only 4%-8% of tracked climate finance. https://t.co/ZKFleRE90I",1637964836377165824,,2023-03-20 23:50:23 +0000 +0000,https://twitter.com/Franzish/status/1637964836377165824
Climate change.,1637964823236427778,,2023-03-20 23:50:20 +0000 +0000,https://twitter.com/Mike___Kilo/status/1637964823236427778
"@POTUS This is hysterical. The guy who caused record inflation, banks to collapse, unaffordable mortgage rates, is lecturing us on government interventions like climate change in our retirement plans #cmtsu",1637964810032750592,cmtsu,2023-03-20 23:50:17 +0000 +0000,https://twitter.com/nowokemama/status/1637964810032750592
World leader calls on G20 countries to 'put their money where their climate change mouth is' https://t.co/dNckrOTAP8,1637964809093128196,,2023-03-20 23:50:17 +0000 +0000,https://twitter.com/SismosVenezuela/status/1637964809093128196
I'm watching Climate change Q+A with Niwa scientist Dr Olaf Morgenstern https://t.co/hVxbpIXynO via @ScribbleLive,1637964801027764224,,2023-03-20 23:50:15 +0000 +0000,https://twitter.com/CharlesRGoodwin/status/1637964801027764224
They're about to push climate change real hard!,1637964799559516167,,2023-03-20 23:50:14 +0000 +0000,https://twitter.com/TheBoredRoamer/status/1637964799559516167
"@PacoCuatroBurro @BjornLomborg I directly quoted him (he did not do her the same courtesy). He said she said that climate change will wipe out humanity in five years. She did not. No matter how many times we go round in a circle, it will not change that or make your defence of him valid",1637964774515326976,,2023-03-20 23:50:08 +0000 +0000,https://twitter.com/Graysonsonof1/status/1637964774515326976
". 
#video 

 #ClimateChange Myth Buster 

https://t.co/xLs8JfqTjY 

e.g. myth #1'A few degrees of #GlobalWarming do not matter' 
  
@UN4Youth @UNBiodiversity @GlobalGoalsUN @MelissaFleming @SteveWestly @TheGlobalGoals @EPAresearch @Greenpeace @IFC_org @kgrandia @nature_org @NRDC",1637964738536566785,"video,ClimateChange,GlobalWarming",2023-03-20 23:50:00 +0000 +0000,https://twitter.com/MyZeroCarbon/status/1637964738536566785
"-
@POTUS, you understand the threats of climate change yet you've just approved the Willow project, which goes against your own climate goals. This is the time to be reducing global emissions, not to be supporting projects that will release millions of tons of carbon pollution.",1637964734417739777,,2023-03-20 23:49:59 +0000 +0000,https://twitter.com/Tanii11/status/1637964734417739777
"@GeorgeGammon Central bankers are climate change nutters. Just take a look at what they publish on the BIS website. It is quite obvious they want to use the threat of a ""climate crises"" to create a social credit currency based around the principles of ESG/SDG ""stake holder capitalism.""",1637964733256024064,,2023-03-20 23:49:58 +0000 +0000,https://twitter.com/hodlpalooza/status/1637964733256024064
"“Humanity is on thin ice, and that ice is melting rapidly”. UN IPCC report with some stark warnings on how badly we are faring and need to act immediately. #ClimateChange https://t.co/sh1TETe6wV",1637964720794898432,ClimateChange,2023-03-20 23:49:56 +0000 +0000,https://twitter.com/mtsandersen/status/1637964720794898432
Imagine if climate change experts thought to check on whether there are already regulations on this: https://t.co/OV0a0J2nES,1637964702348369921,,2023-03-20 23:49:51 +0000 +0000,https://twitter.com/jacaissie/status/1637964702348369921
"@TuckerCarlson what tuckie is failing to tell you about climate change is there may be an upside but the downside of it will affect his viewers. Those who live paycheck to paycheck. Those that won't be able to afford fresh food or air. He, a multimillionaire elite, will afford it",1637964679346802688,,2023-03-20 23:49:46 +0000 +0000,https://twitter.com/WhoDutch/status/1637964679346802688
@RhysParton Labor started well but seem to have run out of steam somewhat. I'd love AA to take a week off &amp; reflect on why he is there &amp; what he wants to achieve. The community has a sense of urgency around compassionate ppl policy &amp; climate change action. Not matched by those we voted for.,1637964639794499586,,2023-03-20 23:49:36 +0000 +0000,https://twitter.com/barbecuarea/status/1637964639794499586
"@rebekah0132 The last paragraph in this article, your summation, is accurate and should be studied. Barely covered Biden comment RE: climate change..""It is the single-most existential threat to humanity we've ever faced, including nuclear weapons."" Shows us his priorities..🤔 https://t.co/DfZLqS7daI",1637964637936451584,,2023-03-20 23:49:36 +0000 +0000,https://twitter.com/MarkACushman1/status/1637964637936451584
"@ejwwest @BjornLomborg Unless the poor bear is declining then ""obviously"" its due to climate change",1637964612380368896,,2023-03-20 23:49:30 +0000 +0000,https://twitter.com/RyanGarber9/status/1637964612380368896
@MrGen0 @climate_fact @fossiltreaty @antonioguterres Follow the science they said. They were wrong with their strategy during covid and they’re wrong with climate change.,1637964564561100800,,2023-03-20 23:49:18 +0000 +0000,https://twitter.com/ExWMTony/status/1637964564561100800
"""So if as the desciples of Climate Change claim that if we do not stop emiting CO2, its not only the…"" — Malcolm https://t.co/KTCEegunlC",1637964563252641794,,2023-03-20 23:49:18 +0000 +0000,https://twitter.com/K1w127/status/1637964563252641794
@GretaThunberg yet another climate fanatic puritan to mute or block . Man made climate change is utter bollocks permeated by those who want to control r every decision and move @IPCC_CH @gbnews,1637964555115544576,,2023-03-20 23:49:16 +0000 +0000,https://twitter.com/Bruce2Fox/status/1637964555115544576
"@KenGardner11 The crazy ass liberals have been saying shit like this since at least the 1970s. We were going into the next ice age in the 70s, then switched to global warming, now they just call it climate change. The climate has been changing longer than liberals have been freaking out.",1637964538367598592,,2023-03-20 23:49:12 +0000 +0000,https://twitter.com/Confrank12/status/1637964538367598592
"@Bodysatnav The rich seem to think they will be immune from climate change. No doubt they will retire to their islands, mountains and estates and lock the gates on enormous quantities of supplies, buying themselves time. But they haven't got long to install renewable energy.🤯",1637964516687224832,,2023-03-20 23:49:07 +0000 +0000,https://twitter.com/MCDownes5/status/1637964516687224832
@dougboneparth Blame climate change!!!,1637964515261251585,,2023-03-20 23:49:07 +0000 +0000,https://twitter.com/MundoEcoMico/status/1637964515261251585
@Forest_0f_trees @BjornLomborg I have a question no1 will answer. What happened to the glaciers that at one time covered all of Canada and the northern United States? And the wooly mammoth? Those disappearances weren’t manmade climate change. Seems to me the earth has underwent massive climate change always.,1637964504402100226,,2023-03-20 23:49:04 +0000 +0000,https://twitter.com/DavidSc32614135/status/1637964504402100226
"How can we improve population and environmental health? By tackling looming catastrophic global warming, U.N. climate change report says — The Washington Post https://t.co/8xBViM1O0k https://t.co/1dsZM3B9zw",1637964492007931905,,2023-03-20 23:49:01 +0000 +0000,https://twitter.com/DougFahlbusch/status/1637964492007931905
